"uid","pair_d2","annotation_status","section","Q_bangla","A_bangla","Q_en","A_en","strict_direct_exp","broad_direct_exp","hearsay","A1_no_opinion","A2_no_opinion_lack_exposure","A3_humans_are_equal","A4_extended_help","A7_grateful_to_god","A8_express_gratitude","A9_prejudice","A10_suspicion","A11_bitter_contempt","A12_lack_of_interest","A13_empathy_sympathy","A14_aid","A15_compliments","A16_religious_fraternity","B1_no_benefits","B2_specific_pos_event","B3_financial_help","B4_more_jobs","B5_reduced_rent","B6_provided_shelter","B7_provided_food","C1_no_problems","C2_fear_concern","C4_increased_prices","C5_security_concern","C6_reduced_land","C7_reduced_wages","C8_reduced_jobs","C9_perceive_lack_morals","C10_movement_restrictions","C11_need_pay_rent","C13_reduced_resources","C14_enviro_harm","C15_increased_supervis","C16_quarrel_dispute","C17_overcrowded","D1_no_actions","D2_vague_action","D3_social_harmony","D4_allocate_resources","D5_leave_evacuate","D6_govt_knows_better","D7_does_not_know","D8_remain_disciplined","D9_stronger_boundary","D10_econ_integrat","D11_sources_of_info","D12_more_interact","D13_increased_mobility","shuffle_var"
"H005014013",21910,"annotated","C","যাদের আসার কারণে আপনাদের কোন ক্ষতি হয়নি। বরং ক্ষতি হয়েছে রোহিঙ্গাদের। আপনি কি এটাই বলতে চাচ্ছেন?","জি। আমাদের ক্ষতির চেয়ে তাদের ক্ষতি তুলনামূলকভাবে বেশি হয়েছে।","You have not suffered any harm due to their coming. Instead, the Rohingyas have suffered. Is that what you mean?","G. Their losses have been relatively greater than our losses.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081
"H005014013",21911,"annotated","C","তাদের সম্পর্কে আপনার আর কিছু বলার আছে?","না। আমার আর কিছু বলার নেই।","Do you have anything else to say about them?","no I have nothing more to say.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081
"H005014013",21912,"annotated","D","সরকার কোন ধরনের ব্যবস্থাটি গ্রহণ করলে, স্থানীয় জনগণ এবং রোহিঙ্গাদের মাঝে এখন যে সম্পর্কটি বিদ্যমান আছে, তা আরো উন্নত করা যাবে? আপনি তা নিয়ে কী ধারণা করছেন? তাতে আপনার মন্তব্য কী?","যদি রোহিঙ্গাদেরকে মায়ানমারে পাঠিয়ে দিতে না পারে, তাদেরকেও যদি বাংলাদেশের নাগরিকত্ব দেয়া হয় এবং বাংলাদেশের নাগরিকদের মতো খোলামেলা ভাবে চলাফেরা করার অধিকার প্রদান করা হয়, তাহলে তারা বাংলাদেশের জনগণের সাথে মিলেমিশে বসবাস করবে। যাতে তাদের মাঝে সম্পর্কটা আরও ভালো হতে পারে।","What kind of measures can be taken by the government to improve the existing relationship between the local people and the Rohingya? What do you think about it? What is your comment on that?","If the Rohingyas cannot be sent to Myanmar, if they are also given Bangladeshi citizenship and given the right to move freely like Bangladeshi citizens, then they will live in harmony with the people of Bangladesh. So that the relationship between them can be better.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081
"H005014013",21913,"annotated","D","যদি রোহিঙ্গাদেরকে তাদের দেশে পাঠিয়ে দিতে না পারে, তাহলে এদেশে তাদেরকেও নাগরিকত্ব দিতে হবে। আর তখন তারা মিলেমিশে থাকবে এবং পরস্পর একটি ভালো সম্পর্ক তৈরি হবে। আপনি কি এটাই বুঝাতে চাচ্ছেন?","জি।","If the Rohingyas cannot be sent back to their country, they should also be given citizenship in this country. And then they will be together and have a good relationship with each other. Is that what you mean?","G.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081
"H005014013",21914,"annotated","D","তাদের সম্পর্কে আপনার আর কিছু বলার আছে?","যদি তাদেরকে এ দেশে নাগরিকত্ব দেয়া হয়। তাহলে তারাও আমাদের মত স্বাধীনভাবে চলাফেরা করতে পারবে। আর তাদের কোন সংকোচবোধ থাকবে না। এখন তারা এদেশে জিম্মির মতো বসবাস করছে। তখন তারাও স্বাধীনতা পাবে। আর আমরাও তাদেরকে ঘৃণা করতে পারব না। তাদেরকে রোহিঙ্গা বলে লজ্জা দিতে পারব না।","Do you have anything else to say about them?","If they are granted citizenship in this country. Then they can move freely like us. And they will have no shyness. Now they are living like hostages in this country. Then they will also get freedom. And we can't hate them either. I cannot shame them as Rohingyas.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1081
"H005014013",21915,"annotated","D","হ্যাঁ বলুন?","তারা এখন এদেশের মানুষ নয়। বরং বার্মার মানুষ। যেহেতু তারা এদেশের জনগণ নয়। তাই এদেশে তাদের কোনো অধিকার থাকে না। বুঝতে পারছেন?","say yes","They are not the people of this country now. Rather, the people of Burma. As they are not the people of this country. So they have no rights in this country. Do you understand?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081
"H005014013",21916,"annotated","D","হ্যাঁ বুঝতে পারছি।","যদি তাদেরকে নাগরিকত্ব দেয়া হয়। তাহলে তারাও আমাদের মত মানুষ হিসেবে স্বাধীনভাবে চলাফেরা করতে পারবে।","yes i understand","If they are granted citizenship. Then they can move freely as human beings like us.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081
"H005014013",21917,"annotated","D","এছাড়া আর কিছু বলার আছে আপনার?","আর কী বলবো ভাই?","Do you have anything else to say?","What can I say brother?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081
"H005014013",21918,"annotated","D","আচ্ছা আপনি এতক্ষণ ধরে আমাদেরকে আপনার মূল্যবান সময় দেয়ার জন্য, আপনাকে অসংখ্য ধন্যবাদ। আগামীতে যদি কোন প্রয়োজনে আপনাদের সাথে পুনরায় যোগাযোগ করতে হয়। তাহলে কি করতে পারবো?","জি। ইনশাআল্লাহ॥","Well, thank you so much for giving us your valuable time. If there is any need to contact you again in the future. So what can I do?","G. InshAllah",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081
"H122002003",1785,"annotated","A","আংকেল দেশে যে রোহিঙ্গা আসছে, তাদের নিয়ে এক কথায় আপনি কী বলবেন?","এগুলো বলতে পারব না। ওদের কার্যক্রম সম্পর্কে বলতে পারি না।","Uncle Rohingya who are coming to the country, what would you say in one word?","I can't say them. Can't tell about their activities.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090
"H122002003",1786,"annotated","B","আচ্ছা, রোহিঙ্গারা আসায় আপনার কোনো উপকার বা লাভ হয়েছে কি না এরকম একটি ঘটনা বলতে পারবেন?","ওরা আসাতে কী উপকার হবে? ওদের খাবার ওরা খাচ্ছে, আমাদের খাবার আমরা খাচ্ছি। আমরা কাজ করে, পরিশ্রম করে আমাদের আয় আমরা করতেছি। ওরা আসাতে কষ্ট পাচ্ছি। জন্মনিবন্ধন কর, এটা কর, ঐটা কর, এই লাঞ্চনা ভোগ করতেছি।","Well, can you tell me if there is any benefit or benefit from the arrival of the Rohingyas?","What will be the benefit of them coming? They are eating their food, we are eating our food. We earn our income by working hard. I'm having trouble coming. Do birth registration, do this, do that, suffer this humiliation.",0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090
"H122002003",1787,"annotated","C","লাভ তো হচ্ছে না, সমস্যা কি হচ্ছে? একটাতো বলছেন জন্মনিবন্ধন নিয়ে।","আর কোনো সমস্যা নেই।","Profit is not happening, what is the problem? One is talking about birth registration.","No more problems.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090
"H122002003",1788,"annotated","D","রোহিঙ্গা আর স্থানীয়দের সম্পর্ক এখন থেকে আরও ভালো করার জন্য কী করলে ভালো হবে বলে মনে করেন?","এটা আমি কেমনে বলব? এটা আমি জানিনা ভাই।","What do you think would be better to improve the relationship between the Rohingya and the locals?","How do I say it? I don't know that bro.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1090
"H122002003",1789,"annotated","D","আপনার মূল্যবান সময় আমাদের দেওয়ার জন্য আপনাকে অনেক অনেক ধন্যবাদ। পরবর্তীতে কথা বলতে চাইলে একটু সময় দিবেন?","আচ্ছা।","Thank you very much for giving us your valuable time. If you want to talk later, give me some time?","ok",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090
"H122002003",1790,"annotated","D","আচ্ছা আংকেল, ধন্যবাদ। আসসালামুআলাইকুম।","OK, ধন্যবাদ, আদাব।","Well uncle, thanks. Assalamualaikum","OK, thanks, courtesy.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090
"H424047010",15185,"annotated","A","আচ্ছা আপু, আমরা এবার আপনার সাথে রোহিঙ্গাদের ব্যাপারে কথা বলতে চাই, বলবো?","বুঝিনি,","Well, sister, we want to talk to you about the Rohingyas, shall we?","didn't understand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095
